,Unnamed: 0,user_id,name,username,description,created_at,followers_count,following_count,following_list,following_agentid_list,previous_tweets,category,tweets_id,user_char,activity_level_frequency,activity_level
122,122,119,John Pullum,JohnPullum,"TV Host, Speaker & YouTuber. Former host of the Discovery Channel series ""More Than Human"". #mentalist #tvhost #motivationalspeaker #YouTube",2008-08-17 00:26:27+00:00,31980,5945,[114],[],[],Health,5149265,"TV Host, Speaker & YouTuber. Former host of the Discovery Channel series ""More Than Human"". #mentalist #tvhost #motivationalspeaker #YouTube","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
123,123,64,CNN,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",2007-02-09 00:35:02+00:00,62379915,1081,[],[],['nestlé usa has issued a recall of hot pockets. see the varieties affected: URL'],Health,9742315,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
124,124,120,Andrew Zimmern,andrewzimmern,"Chef, Writer, Traveler, TV Host, @wfp ambassador. Family Dinner on @MagnoliaNetwork. Wild Game Kitchen on @outdchannel. Sign up for my newsletter at the link.",2008-10-27 22:24:24+00:00,1259321,16477,[64],[],[],Health,9742315,"Chef, Writer, Traveler, TV Host, @wfp ambassador. Family Dinner on @MagnoliaNetwork. Wild Game Kitchen on @outdchannel. Sign up for my newsletter at the link.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
125,125,121,Nate Willis R,natewillisR,OFFICIAL TWITTER ACCOUNT OF NATE WILLIS - VIEWS & OPINIONS ARE MY OWN @nwrint #donate to @StJude at https://t.co/dHD4P4Imcj                 La mort est seulement le d,2012-10-03 22:12:25+00:00,23692,26867,[64],[],[],Health,9742315,OFFICIAL TWITTER ACCOUNT OF NATE WILLIS - VIEWS & OPINIONS ARE MY OWN @nwrint #donate to @StJude at https://t.co/dHD4P4Imcj                 La mort est seulement le d,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
126,126,122,Har Mar Superstar,HarMarSuperstar,"Positive takes and dumb jokes only. Check out my latest album, Roseville.",2009-04-19 02:16:13+00:00,50387,2956,[64],[],[],Health,9742315,"Positive takes and dumb jokes only. Check out my latest album, Roseville.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
127,127,123,Rt Your Fav Bands,rt_yourfavbands,There's no life without Music,2011-10-24 15:29:29+00:00,218948,67802,[124],[],[],Natural Disasters,1569459,There's no life without Music,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
128,128,124,Rob Thomas,ThisIsRobThomas,The guy that sings that song.,2009-03-02 21:50:38+00:00,387091,597,[],[],"[""woke up to news of paul walker's death and a train derailment in the bronx that left at least 4 dead. have to remember how lucky we can be.""]",Natural Disasters,1569459,The guy that sings that song.,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
129,129,125,Nathan Armstrong,NathanArmstrong,Commercial photography. Video production. 📸🎥 nathan@nlaprojects.com,2010-11-04 03:11:31+00:00,33091,264,[124],[],[],Natural Disasters,1569459,Commercial photography. Video production. 📸🎥 nathan@nlaprojects.com,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
130,130,126,April,ReignOfApril,#OscarsSoWhite & #ReignyDayJobs Creator. #SPILL☕️ Advisor. Co-Founder of @SistaSCOTUS. @Sephora Equity Advisor. DEI Advocate. #SheWillRise She/Her,2010-03-05 03:12:21+00:00,192156,3592,[105],[],[],Natural Disasters,5060001,#OscarsSoWhite & #ReignyDayJobs Creator. #SPILL☕️ Advisor. Co-Founder of @SistaSCOTUS. @Sephora Equity Advisor. DEI Advocate. #SheWillRise She/Her,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
131,131,127,Jeff Gauvin,JeffersonObama,"Political Aficionado & Malfaisant. Art of War Wonk. Red Wine Bon Vivant. Investing, Polls, Econometric Data, Elections. #Biden 🍷🍷",2009-05-12 22:08:43+00:00,25122,8292,[105],[],[],Natural Disasters,5060001,"Political Aficionado & Malfaisant. Art of War Wonk. Red Wine Bon Vivant. Investing, Polls, Econometric Data, Elections. #Biden 🍷🍷","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
132,132,105,ABC News,ABC,The only official ABC News account. Download our mobile app for the latest updates: https://t.co/6WupJH6wUx,2009-04-04 12:40:32+00:00,17815469,426,[],[],"[""dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL""]",Natural Disasters,5060001,The only official ABC News account. Download our mobile app for the latest updates: https://t.co/6WupJH6wUx,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
133,133,128,Jennifer Gould,jennifergould,"#TrueCrime Correspondent/Expert @DiscoveryID EXPOSED: NAKED CRIMES, DEATH BY FAME  📽👩🏼📺🚧🚔   Formerly @KTLAMorningNews 🎤🌞☕️🍕 Instagram: @JenniferGouldTV",2008-12-29 21:02:37+00:00,22305,233,[105],[],[],Natural Disasters,5060001,"#TrueCrime Correspondent/Expert @DiscoveryID EXPOSED: NAKED CRIMES, DEATH BY FAME  📽👩🏼📺🚧🚔   Formerly @KTLAMorningNews 🎤🌞☕️🍕 Instagram: @JenniferGouldTV","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
134,134,129,ABC15 News Desk,ABC15Desk,"We listen to the police scanners, pile through email and keep our eyes glued on cameras from around AZ to make sure you're the FIRST to know when news breaks.",2008-12-03 14:28:59+00:00,23669,1102,[105],[],[],Natural Disasters,5060001,"We listen to the police scanners, pile through email and keep our eyes glued on cameras from around AZ to make sure you're the FIRST to know when news breaks.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
135,135,130,Stephanie.,qsteph,"Journalist, ✍🏾, Opinionated Aries (Views my own), and Crazy Rich Haitian loading. The World’s Next Top Author. Digital News Editor @ABC @GMA 🇭🇹",2008-10-28 22:20:19+00:00,23573,7184,[105],[],[],Natural Disasters,5060001,"Journalist, ✍🏾, Opinionated Aries (Views my own), and Crazy Rich Haitian loading. The World’s Next Top Author. Digital News Editor @ABC @GMA 🇭🇹","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
136,136,131,WSOCTV,wsoctv,"WSOC-TV is the No. 1 local news station in Charlotte. LEGALESE: If you send us a tweet, you consent to letting us showcase it in any media, including on TV.",2009-02-24 18:59:19+00:00,329626,2096,[105],[],[],Natural Disasters,5060001,"WSOC-TV is the No. 1 local news station in Charlotte. LEGALESE: If you send us a tweet, you consent to letting us showcase it in any media, including on TV.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
137,137,132,~ Original ♥️ Liberty Lady ~,libertyladyusa,Artist/Writer ~ 7th gen Texan ~ 4th gen Dallas ~ Southern by the Grace of God #bluefamily @charliekirk11 @JackPosobiec @GregAbbott_TX @RyanAFournier #Trump2024,2010-11-05 18:08:05+00:00,98624,97504,[105],[],[],Natural Disasters,5060001,Artist/Writer ~ 7th gen Texan ~ 4th gen Dallas ~ Southern by the Grace of God #bluefamily @charliekirk11 @JackPosobiec @GregAbbott_TX @RyanAFournier #Trump2024,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
138,138,133,Renegade Cowboy🐾🐾 🌊⚓️🌊🐾🐾,Rene_gadeCowboy,"BizOwner/Pt Security consultant /Sprint Car 410/360/outlaw kart 11x /Ret Navy IS2/ can't run with the big dogs, if U pee like a puppy/",2009-02-18 01:22:06+00:00,27851,23730,[105],[],[],Natural Disasters,5060001,"BizOwner/Pt Security consultant /Sprint Car 410/360/outlaw kart 11x /Ret Navy IS2/ can't run with the big dogs, if U pee like a puppy/","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
139,139,134,Galo Arellano,Galoecuador,"Editorial Producer/Correspondent @Canela_media, viajero empedernido, #nadiesalecomoentro #ecuatorianosenelmundo. EMMY winner. Creo productos para mascotas.",2009-05-05 03:40:16+00:00,35896,5793,[105],[],[],Natural Disasters,5060001,"Editorial Producer/Correspondent @Canela_media, viajero empedernido, #nadiesalecomoentro #ecuatorianosenelmundo. EMMY winner. Creo productos para mascotas.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
140,140,135,Susan Eisenberg,susaneisenberg1,VO actress best known for playing Wonder Woman in Justice League & JLU; JL: Doom; Injustice2; JLvsF5. Great Hera! 💛❤️💙,2013-07-18 22:51:03+00:00,31611,1997,[],[],[],Natural Disasters,5060001,VO actress best known for playing Wonder Woman in Justice League & JLU; JL: Doom; Injustice2; JLvsF5. Great Hera! 💛❤️💙,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
141,141,136,ebabahan,ebabahan,"Stanford Un. John Knight Fellow 1988, Ford Foundation Scholarship 1990",2008-05-01 10:32:07+00:00,161524,1763,[105],[],[],Natural Disasters,5060001,"Stanford Un. John Knight Fellow 1988, Ford Foundation Scholarship 1990","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
142,142,137,Rocket,RocketRescues,"At @fetchrocket, we pledge a portion of our profits to charities that help our furry friends enjoy their best lives! #AdoptDontShop",2014-01-18 15:06:49+00:00,21399,7797,[105],[],[],Natural Disasters,5060001,"At @fetchrocket, we pledge a portion of our profits to charities that help our furry friends enjoy their best lives! #AdoptDontShop","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
143,143,138,Todd Shapiro,iamToddyTickles,CEO @RedLightHolland 💕 🍄 CSE: $TRIP | OTC: $TRUFF @happycaps_hfx @imicrodosenl packs 18+ in NL. Dad to Sawyer/Scarlette. Husband to a Rock star mom 🙏,2009-08-26 11:49:13+00:00,40934,1553,[142],[],[],Politics,6312157,CEO @RedLightHolland 💕 🍄 CSE: $TRIP | OTC: $TRUFF @happycaps_hfx @imicrodosenl packs 18+ in NL. Dad to Sawyer/Scarlette. Husband to a Rock star mom 🙏,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
144,144,139,Raffi Cavoukian,Raffi_RC,Troubadour. children's champion. ecology. @RaffiFoundation #ChildHonouring #ClimateEmergency🔥🌎 #BlackLivesMatter #BabyBeluga #belugagrads #StandWithUkraine,2011-03-18 18:40:06+00:00,70641,18748,[142],[],[],Politics,6312157,Troubadour. children's champion. ecology. @RaffiFoundation #ChildHonouring #ClimateEmergency🔥🌎 #BlackLivesMatter #BabyBeluga #belugagrads #StandWithUkraine,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
145,145,140,CBC P.E.I.,CBCPEI,"News, current affairs and a whole lot more from your pals in the CBC P.E.I. newsroom — Tag @cbcpei to share your pics and stories with us.📸🤳",2009-01-14 22:46:52+00:00,47748,442,[141],[],[],Politics,6312157,"News, current affairs and a whole lot more from your pals in the CBC P.E.I. newsroom — Tag @cbcpei to share your pics and stories with us.📸🤳","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
146,146,141,CBC News,CBCNews,Latest news and analysis from CBC News. 🇨🇦,2007-05-30 05:20:39+00:00,3712217,1254,[142],[],[],Politics,6312157,Latest news and analysis from CBC News. 🇨🇦,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
147,147,142,CBC Ottawa,CBCOttawa,"Follow for breaking news, special reports and RTs of our journalists' work. Find us on https://t.co/WPwqpjR2L1 or on https://t.co/sx4E81D70W",2009-01-14 22:46:19+00:00,256176,545,[],[],['the rcmp and ottawa police news conference is beginning now. watch live: URL #cbcott #ottnews'],Politics,6312157,"Follow for breaking news, special reports and RTs of our journalists' work. Find us on https://t.co/WPwqpjR2L1 or on https://t.co/sx4E81D70W","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
148,148,143,CBC/Radio-Canada,CBCRadioCanada,"Public broadcaster | Diffuseur public 🇨🇦
―
Inform, enlighten and entertain.
Renseigner, éclairer et divertir.",2009-09-02 13:33:06+00:00,34810,3363,[142],[],[],Politics,6312157,"Public broadcaster | Diffuseur public 🇨🇦
―
Inform, enlighten and entertain.
Renseigner, éclairer et divertir.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
149,149,144,BiasedGirl,BiasedGirl,"Clowns to Left of me, Jokers to the Right... Here I Am. I belong on the Reasonable couch. *Rabid Steelers Fan* @ShilohCarnegie #TJAMS",2008-12-18 01:41:13+00:00,27569,7810,[147],[],[],Politics,3679328,"Clowns to Left of me, Jokers to the Right... Here I Am. I belong on the Reasonable couch. *Rabid Steelers Fan* @ShilohCarnegie #TJAMS","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
150,150,145,Noah Rothman,NoahCRothman,"Senior writer @NRO
Author: https://t.co/aNAUe6Rdre",2010-07-19 16:32:51+00:00,101198,1861,[147],[],[],Politics,3679328,"Senior writer @NRO
Author: https://t.co/aNAUe6Rdre","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
151,151,146,Edmund Kagire,kagire,I am a Soldier WINNING a Battle against Cancer | Father to Leona & Laura | Journalist | Media Trainer | Communications Expert | Rwandan at Heart | Gooner ❤,2009-06-08 16:47:28+00:00,59210,3422,[147],[],[],Politics,3679328,I am a Soldier WINNING a Battle against Cancer | Father to Leona & Laura | Journalist | Media Trainer | Communications Expert | Rwandan at Heart | Gooner ❤,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
152,152,147,Breaking News,BreakingNews,,2007-05-13 23:06:45+00:00,9389482,539,[],[],"[""prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL""]",Politics,3679328,,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
153,153,148,4 News Now,kxly4news,"News, weather, and entertainment from Spokane, Coeur d'Alene, and the Inland Northwest. We'll make you laugh, too. Thanks for following #4NewsNow",2007-08-03 20:38:16+00:00,65999,5891,[147],[],[],Politics,3679328,"News, weather, and entertainment from Spokane, Coeur d'Alene, and the Inland Northwest. We'll make you laugh, too. Thanks for following #4NewsNow","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
154,154,149,Breaking News UK,BreakingNewsUK,,2011-08-24 21:54:27+00:00,626415,598,[147],[],[],Politics,3679328,,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
155,155,150,Dr Linda Dykes @DrLindaDykes@med-mastodon.com,DrLindaDykes,"UK EM Consultant/GP in the Interface Medicine Zone. Sweary when cross. Personal views, RT not endorsements. Likes 🐴🐕 🦆🐔. @DrLindaDykes@med-mastodon.com",2013-03-13 18:17:48+00:00,32869,14509,[99],[],[],Science & Technology,613753,"UK EM Consultant/GP in the Interface Medicine Zone. Sweary when cross. Personal views, RT not endorsements. Likes 🐴🐕 🦆🐔. @DrLindaDykes@med-mastodon.com","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
156,156,99,The Independent,Independent,"News, comment and features from The Independent. Get the app: https://t.co/xWOfz1lHUd…",2008-10-26 00:00:29+00:00,3594217,462,[],[],"[""that powerful, 40-year-old letter from lego to parents? it's real URL URL""]",Science & Technology,613753,"News, comment and features from The Independent. Get the app: https://t.co/xWOfz1lHUd…","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
157,157,151,Marc Hochman,MarcHochman,Radio Host w/ Channing Crowder on 560 WQAM/Audacy Miami. Graduate of THE U. Live in Boca Raton. I ❤️ my subscribers & square cut pizza.,2011-05-02 19:41:50+00:00,32284,1090,[152],[],[],Science & Technology,8690640,Radio Host w/ Channing Crowder on 560 WQAM/Audacy Miami. Graduate of THE U. Live in Boca Raton. I ❤️ my subscribers & square cut pizza.,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
158,158,152,New York Post,nypost,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",2008-11-18 19:46:36+00:00,3140234,10574,[],[],['scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL'],Science & Technology,8690640,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
159,159,153,WNDU,16NewsNow,"WNDU serves the Michiana area with the latest news, First Alert Weather forecasts and information on-air and online through 16 News Now.",2008-07-15 21:35:38+00:00,92875,380,[165],[],[],Terrorism & War,6027244,"WNDU serves the Michiana area with the latest news, First Alert Weather forecasts and information on-air and online through 16 News Now.","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
160,160,154,💙 Jillian Hurley,JillianMHurley,"Award-winning Filmmaker, Activist & Possibility Wizard. Watch Americonned now on Prime. Coming soon our documentary about a most unusual hero. #Snarkstress",2010-05-30 03:55:54+00:00,37579,14280,[165],[],[],Terrorism & War,6027244,"Award-winning Filmmaker, Activist & Possibility Wizard. Watch Americonned now on Prime. Coming soon our documentary about a most unusual hero. #Snarkstress","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","['active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active', 'active']"
