,label,id,source,num_users,max_depth,source_tweet,mean_time,median_time,max_time,topic_category,topic_name,start_time,root_user
397,False,295944137948151809,twitter15,1991,5,a photo of black nurses saving the life of a kkk member. URL,2.8008000000000006,2.78,5.66,Health,False_Health_0,2013-01-28 17:19:15+00:00,1109500842
398,False,489812926828924928,twitter15,2541,8,"#mh17 was shot down by ""terrorists,"" an advisor to ukraine’s minister of internal affairs says URL URL",0.8570000000000004,0.85,1.03,Terrorism & War,False_Terrorism & War_10,2014-07-17 16:44:36+00:00,759251
399,False,489872119158046720,twitter15,111,3,"latest: malaysia airlines #mh17 shot down by a surface-to-air missile, u.s. officials say URL URL",3.147,3.005,6.82,Terrorism & War,False_Terrorism & War_21,2014-07-17 20:39:49+00:00,8839632
400,False,569908998717243392,twitter15,414,3,stop rumors: jamie is not leaving fifty shades and him and amelia are still in love. everything's fine for jamie! URL,3.39,3.175,7.02,Entertainment,False_Entertainment_35,0,279575920
401,False,514517213022543872,twitter15,411,4,"2,000,000 views incoming… rt @unboxtherapy: iphone 6 plus bend test - URL",-0.4080000000000006,1.58,3.72,Science & Technology,False_Science & Technology_4,2014-09-23 20:50:37+00:00,239672340
402,False,489816746405007360,twitter15,151,3,first photo from the malaysia airlines crash site in ukraine. via @reuters URL #mh17 URL,2.3272000000000004,2.845,4.97,Terrorism & War,False_Terrorism & War_11,2014-07-17 16:59:47+00:00,1630896181
403,False,514150992552931328,twitter15,1353,7,"florida woman pays $20,000 for third breast | URL URL",3.7868,4.455,7.95,Urban Legends,False_Urban Legends_12,2014-09-22 20:35:23+00:00,1269837428
404,False,547803254516490240,twitter15,175,3,"will you be able to float on jan. 4, 2015, aka zero g day? hint: no. URL URL",3.1762,3.37,7.25,Science & Technology,False_Science & Technology_8,2014-12-24 17:17:28+00:00,4620451
405,False,524186749002473472,twitter15,294,4,"breaking news: banksy not arrested, cover not blown.",1.5218,1.505,2.65,Entertainment,False_Entertainment_23,2014-10-20 13:13:54+00:00,216299334
406,False,514546272972574721,twitter15,115,2,"if you put an iphone 6 in your pocket, it may not come out the same shape URL",4.973800000000001,4.625,12.77,Science & Technology,False_Science & Technology_7,2014-09-23 22:46:05+00:00,14511951
407,False,518830518792892416,twitter15,116,2,mexico security forces hunting 43 missing students after clashes with police find mass grave URL,4.1208,3.71,9.72,Terrorism & War,False_Terrorism & War_32,2014-10-05 18:30:09+00:00,51241574
408,False,538975342011363328,twitter15,182,5,ugh. abc reportedly paid #darrenwilson a 'mid to high' six figure fee for his interview: URL ht @senorchompers #ferguson,-1.5255999999999952,12.385,39.11,Politics,False_Politics_27,2014-11-30 08:38:29+00:00,1596679669
409,False,352075672543428608,twitter15,259,2,"paula deen moves to have discrimination suit dismissed. just in time for her new book ""how to cook a jew"".",3.9162,3.12,8.94,Politics,False_Politics_0,2013-07-02 14:45:56+00:00,131351549
410,False,504453071041482753,twitter15,526,4,report: #nhl expansion to las vegas ‘a done deal’ URL URL,2.418,2.045,4.8,Others,False_Others_3,2014-08-27 02:19:19+00:00,21660529
411,False,538851683141304320,twitter15,355,5,lots of tweets that darren wilson paid by abc for interview. abc told @brianstelter not true & i've seen no credible reporting to contrary,3.3249999999999984,4.385,4.82,Politics,False_Politics_26,0,14849562
412,False,521533372280369152,twitter15,135,3,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,3.0282,2.405,6.27,Entertainment,False_Entertainment_21,2014-10-13 05:30:20+00:00,16331010
413,False,514062859987595264,twitter15,910,8,florida woman surgically adds third breast in bid to become reality tv star URL URL,2.3118,2.435,4.64,Entertainment,False_Entertainment_14,2014-09-22 14:45:11+00:00,380285402
414,False,497073936077959169,twitter15,177,3,#breaking: justin bieber thwarts bear attack!! URL URL,3.8118,4.23,4.23,Entertainment,False_Entertainment_7,2014-08-06 17:37:16+00:00,16331010
415,False,521663202183348224,twitter15,420,3,so ebola was found in hair extensions? all my bitches wear weave 😳,0.7518000000000004,0.7849999999999999,1.17,Health,False_Health_3,2014-10-13 14:06:14+00:00,16638685
416,False,524176293450223616,twitter15,190,3,banksy has not been arrested: internet falls for hoax report: URL URL,3.2166,3.175,7.34,Urban Legends,False_Urban Legends_14,2014-10-20 12:32:21+00:00,239825437
417,False,519921456730607616,twitter15,120,2,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,2.8242,2.31,7.48,Entertainment,False_Entertainment_18,2014-10-08 18:45:09+00:00,16331010
418,False,489836441120145408,twitter15,152,3,first pics from the site in ukraine where #mh17 crashed URL URL,3.9406,3.53,9.13,Terrorism & War,False_Terrorism & War_17,2014-07-17 18:18:02+00:00,37034483
419,False,538724882461097986,twitter15,679,3,"hey @abc, why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",2.222,2.52,3.72,Politics,False_Politics_24,2014-11-29 16:03:15+00:00,29417304
420,False,334722003057647616,twitter15,624,3,this is just about the weirdest fetish i've ever heard of. what was he thinking of? (via @elvis717) URL,1.7833999999999997,1.775,3.08,Entertainment,False_Entertainment_0,2013-05-15 17:28:39+00:00,15439395
421,False,510286132568150016,twitter15,408,4,detroit niggas are savages they stole the batmobile. URL,1.5710000000000002,1.19,5.37,Urban Legends,False_Urban Legends_10,0,1138569926
422,False,553115168084074497,twitter15,432,4,this powerful cartoon about the charlie hebdo attack is not by banksy URL URL,3.1974,3.59,5.28,Terrorism & War,False_Terrorism & War_40,2015-01-08 09:05:07+00:00,1068121346
423,False,507634536176300032,twitter15,522,2,if betty white dies today and steals joan's thunder i will unleash a reign of terror upon this nation the likes of which u have never seen!!,0.8061999999999999,0.76,1.52,Entertainment,False_Entertainment_11,2014-09-04 21:01:19+00:00,74669397
424,False,501781217411215360,twitter15,162,5,"78, not 31, arrested overnight in #ferguson. URL",4.933800000000002,5.4,8.27,Politics,False_Politics_11,2014-08-19 17:22:19+00:00,617825073
425,False,519447199164665856,twitter15,253,3,"43 missing students, a mass grave and a suspect: mexico’s police URL",2.3960000000000004,1.935,5.16,Terrorism & War,False_Terrorism & War_34,2014-10-07 11:20:37+00:00,807095
426,False,514517470238240768,twitter15,956,4,and here's a guy bending an iphone 6 plus with his bare hands URL URL,1.6718000000000004,1.415,3.22,Science & Technology,False_Science & Technology_5,2014-09-23 20:51:38+00:00,2890961
427,False,509114008587100160,twitter15,739,3,"sorry, everyone—durex is not making pumpkin spice condoms this fall: URL URL",1.6308,1.725,3.56,Entertainment,False_Entertainment_13,2014-09-08 23:00:13+00:00,2883841
428,False,543586319168196608,twitter15,380,3,"new dog-ma? pope says heaven is for hounds, too URL URL",3.3222000000000014,2.88,5.27,Others,False_Others_6,2014-12-13 02:00:52+00:00,14173315
429,False,519704006826807296,twitter15,348,3,stephen collins -- cops swarm home after suicide report ... false alarm URL,0.8104000000000003,0.8,1.2,Entertainment,False_Entertainment_16,2014-10-08 04:21:05+00:00,16331010
430,False,501774251901198336,twitter15,159,5,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,2.3834000000000004,2.32,4.79,Politics,False_Politics_9,2014-08-19 16:54:38+00:00,2512264104
431,False,509031495101874176,twitter15,382,3,breaking news: durex has not come out with a pumpkin spice condom URL URL,2.019,2.535,3.38,Entertainment,False_Entertainment_12,2014-09-08 17:32:20+00:00,5695632
432,False,534392174876839936,twitter15,175,4,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",3.4658,3.495,7.86,Business,False_Business_8,2014-11-17 17:06:37+00:00,16973333
433,False,542423103834296323,twitter15,246,4,#selena's killer & former fan club president will not be released early from prison! URL URL,2.8681999999999994,2.205,6.38,Politics,False_Politics_28,2014-12-09 20:58:40+00:00,19329393
434,False,532284831783460864,twitter15,532,5,irritated chick-fil-a manager makes a list of teen slang his employees are forbidden to use URL URL,3.1544000000000008,2.59,7.35,Business,False_Business_4,2014-11-11 21:32:47+00:00,17469289
435,False,520338188213444608,twitter15,229,2,"amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs. URL URL",2.5604,2.38,5.25,Business,False_Business_1,2014-10-09 22:21:06+00:00,3108351
436,False,489820657291911168,twitter15,213,2,reported photographs from malaysia airlines #mh17 crash: URL URL,1.3534000000000004,1.17,2.32,Terrorism & War,False_Terrorism & War_13,2014-07-17 17:15:19+00:00,15012486
437,False,543443188934250496,twitter15,315,3,"""one day, we will see our animals again in the eternity of christ,"" pope francis said to a boy whose dog died URL",1.4068,1.36,2.93,Others,False_Others_5,2014-12-12 16:32:07+00:00,807095
438,False,521717368264093696,twitter15,230,5,kristen stewart: reality: URL demented right-wing fantasy: URL,3.4758,2.98,7.22,Politics,False_Politics_13,2014-10-13 17:41:28+00:00,24544452
439,False,387031585834278912,twitter15,113,3,obama has shut down amber alert website to find missing children but still has fuel economy website up URL,4.091800000000001,3.125,11.65,Politics,False_Politics_4,2013-10-07 01:48:15+00:00,30694631
440,False,504441156575297536,twitter15,172,3,looking forward to first matchup between las vegas nhl expansion team and a canadian team URL,3.0020000000000007,2.6100000000000003,6.11,Others,False_Others_2,2014-08-27 01:31:58+00:00,22292529
441,False,531607884220485632,twitter15,1374,9,apec photo of the day. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,-155.92720000000003,-136.98000000000002,5.33,Politics,False_Politics_16,2014-11-10 00:42:51+00:00,401820335
442,False,552146635707666433,twitter15,134,3,rt @xxl: president obama’s daughter wears a pro era t-shirt: URL URL,4.220400000000001,3.925,9.67,Politics,False_Politics_30,0,18511475
443,False,559863517151784960,twitter15,464,4,a good relationship: ☑ calls you to just say hi ☑ wants to see you ☑ brings you bk,1.3454,1.365,2.8,Others,False_Others_7,2015-01-27 00:00:38+00:00,167421802
444,False,532208816692416512,twitter15,158,2,"a chick-fil-a manager allegedly banned the words “bae,” “fleek,” and “ratchet” at work URL",2.0882000000000005,2.015,4.85,Business,False_Business_2,2014-11-11 16:30:44+00:00,5695632
445,False,489872500462190593,twitter15,345,6,new. leaked phone call between rebel leader & russian intel agent: “cossacks” shot down #mh17. URL URL,3.2349999999999994,2.6,5.5,Terrorism & War,False_Terrorism & War_22,2014-07-17 20:41:20+00:00,14940354
446,False,534364937939062784,twitter15,157,4,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",4.476400000000001,3.58,11.83,Business,False_Business_7,2014-11-17 15:18:23+00:00,16973333
447,False,514495841600811009,twitter15,279,2,iphone 6 owners claim it's bending in their pockets URL,1.5327999999999995,1.375,3.07,Science & Technology,False_Science & Technology_3,2014-09-23 19:25:42+00:00,14293310
448,False,534445263528947712,twitter15,120,3,missouri governor declares state of emergency ahead of grand jury URL,2.0412,1.53,4.82,Politics,False_Politics_21,2014-11-17 20:37:34+00:00,1652541
449,False,656955120626880512,twitter16,532,3,correct predictions in back to the future ii URL,4.037800000000002,6.18,6.3,Science & Technology,False_Science & Technology_15,0,1942819082
450,False,613404935003217920,twitter16,118,2,cops bought the alleged church shooter burger king hours after killings URL,3.8796,3.635,10.33,Politics,False_Politics_36,2015-06-23 17:55:07+00:00,14511951
451,False,622858454949040128,twitter16,486,5,in heaven chick-fil-a is open on sundays.,2.6402,2.65,5.62,Entertainment,False_Entertainment_37,0,23173615
452,False,656870311057575936,twitter16,215,2,the 5 most accurate predictions from the decade-jumping adventures in #backtothefuture: URL URL,2.1232,1.715,5.37,Entertainment,False_Entertainment_44,2015-10-21 16:31:00+00:00,91478624
453,False,672513234419638273,twitter16,163,3,"""thoughts and prayers are not enough."" pres. obama speaks on mass shootings over the years: URL URL",3.0636,2.62,6.35,Politics,False_Politics_58,2015-12-03 20:30:24+00:00,28785486
454,False,626898253900943360,twitter16,1365,4,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL,0.7892000000000003,0.905,1.35,Entertainment,False_Entertainment_38,2015-07-30 23:32:45+00:00,524657792
455,False,618804516578680832,twitter16,231,3,family: @schwarzenegger's last act as governor stole justice from dead son. URL URL,2.798399999999999,2.855,5.53,Politics,False_Politics_37,2015-07-08 15:31:08+00:00,759251
456,False,663385747177775105,twitter16,292,4,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1.3964,1.5699999999999998,2.63,Science & Technology,False_Science & Technology_17,2015-11-08 16:01:01+00:00,2425231
457,False,652783670370115585,twitter16,389,6,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1.6586,1.32,3.22,Science & Technology,False_Science & Technology_12,2015-10-10 09:52:09+00:00,2425231
458,False,674244561519161344,twitter16,206,3,"""you're increasingly compared to hitler. does that bother you?"" trump: ""no."" URL",4.193199999999997,4.35,5.53,Politics,False_Politics_60,2015-12-08 15:10:04+00:00,972651
459,False,656830586577883136,twitter16,326,3,happy #backtothefuture day! how did 'back to the future: part ii' score on 2015 predictions? URL URL,1.5382000000000005,0.97,3.45,Entertainment,False_Entertainment_43,2015-10-21 13:53:09+00:00,28785486
460,False,638050997340893184,twitter16,427,3,"in celebrity death hoax news, james earl jones is not dead. URL URL",1.121,1.0950000000000002,1.97,Entertainment,False_Entertainment_41,2015-08-30 18:09:46+00:00,759251
461,False,666633171325353989,twitter16,232,4,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL",3.5986,3.0700000000000003,8.04,Urban Legends,False_Urban Legends_27,2015-11-17 15:05:08+00:00,742143
462,False,666070802924617728,twitter16,402,3,jindal demands info about refugees entering new orleans... URL,1.7001999999999995,1.54,2.67,Politics,False_Politics_51,0,14669951
463,False,653250169752977408,twitter16,178,2,".@hillaryclinton is ahead of @berniesanders by 19 percentage points, in a new cbs news poll released sunday. URL",3.343,2.755,8.01,Politics,False_Politics_45,2015-10-11 16:45:51+00:00,759251
464,False,658065957823324160,twitter16,153,3,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",4.4796,3.365,12.17,Politics,False_Politics_49,0,32359921
465,False,673686233936072704,twitter16,439,2,72 dhs employees on the terror watch list: URL h/t @penguinsfan62,1.3234000000000004,1.165,2.54,Terrorism & War,False_Terrorism & War_45,2015-12-07 02:11:29+00:00,7702542
466,False,618192748735299584,twitter16,291,4,"the kissing islands, greenland! URL",4.089599999999999,4.5,9.87,Natural Disasters,False_Natural Disasters_9,0,199110089
467,False,626642648179159040,twitter16,367,4,this is how people in china are riding escalators after a horrific accident URL URL,1.8626000000000005,1.66,3.08,Urban Legends,False_Urban Legends_23,2015-07-30 06:37:04+00:00,5695632
468,False,664000310856310784,twitter16,369,4,"mysterious creature discovered in california, everyone naturally cries alien: URL URL",2.1044,1.825,3.93,Science & Technology,False_Science & Technology_18,2015-11-10 08:43:05+00:00,13049362
469,False,673615400655970304,twitter16,628,3,shock: 72 'homeland security' employees on terrorist watch list... URL,1.9574,2.18,3.41,Terrorism & War,False_Terrorism & War_44,0,14669951
470,False,656047932093763584,twitter16,231,3,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL",3.9056,3.22,9.97,Politics,False_Politics_47,2015-10-19 10:03:10+00:00,428333
471,False,656595123590012928,twitter16,214,4,10 'back to the future' predictions that actually came true URL URL,4.269800000000001,4.15,7.59,Science & Technology,False_Science & Technology_14,2015-10-20 22:17:31+00:00,205789121
472,False,663817239896821760,twitter16,1268,4,for everyone who thinks starbucks red cups are ruining christmas URL URL,0.6084000000000003,0.6,1.03,Entertainment,False_Entertainment_45,2015-11-09 20:35:37+00:00,5695632
473,False,669259395902152704,twitter16,1596,6,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",1.0568,0.94,1.83,Urban Legends,False_Urban Legends_29,0,1598644159
474,False,628045645010608128,twitter16,97,2,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",4.8584,3.635,15.45,Entertainment,False_Entertainment_39,0,73593143
475,False,672169954016403456,twitter16,1089,5,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel."" URL",0.7193999999999998,0.725,1.12,Politics,False_Politics_54,2015-12-02 21:46:20+00:00,28785486
476,False,611039775856812032,twitter16,589,6,what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat: URL URL,1.5494,1.5950000000000002,2.87,Health,False_Health_9,2015-06-17 05:16:49+00:00,2097571
477,False,651825062174195712,twitter16,340,3,ben carson is the most brainless brain surgeon in america. my new column: URL,2.0494000000000003,2.1950000000000003,3.98,Politics,False_Politics_43,2015-10-07 18:22:59+00:00,216299334
478,False,672219174463275008,twitter16,307,3,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country."" URL URL",1.2625999999999995,1.15,2.28,Politics,False_Politics_55,2015-12-03 01:01:55+00:00,28785486
479,False,656825206045020160,twitter16,289,4,"#backtothefuture fans, it's october 21, 2015 — the future is finally here! URL URL",1.825,2.04,2.94,Entertainment,False_Entertainment_42,2015-10-21 13:31:47+00:00,15012486
480,False,626770498328895488,twitter16,210,5,translucent butterfly - beautiful! ' URL,3.5860000000000003,3.42,5.68,Science & Technology,False_Science & Technology_9,0,572278319
481,False,657007736467525632,twitter16,230,4,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",2.853,2.69,7.4,Science & Technology,False_Science & Technology_16,2015-10-22 01:37:05+00:00,2425231
482,False,637873886072320001,twitter16,194,2,sanders closes to 7 points behind clinton in new iowa poll. URL URL,4.641,2.96,11.13,Politics,False_Politics_38,2015-08-30 06:26:00+00:00,759251
483,False,672433211604013057,twitter16,2271,8,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),3.4218,3.38,6.97,Politics,False_Politics_57,2015-12-03 15:12:25+00:00,715044396
484,False,626546123713474560,twitter16,318,5,this is how people in china are riding escalators after a horrific accident URL URL,1.9514000000000005,2.02,2.37,Urban Legends,False_Urban Legends_22,2015-07-30 00:13:31+00:00,5695632
485,False,672906198434209792,twitter16,183,2,farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka. URL,3.6046,3.585,6.42,Terrorism & War,False_Terrorism & War_43,2015-12-04 22:31:54+00:00,28785486
486,False,647169573599449088,twitter16,263,3,new cnn democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2,1.7210000000000003,1.415,4.12,Politics,False_Politics_41,0,292777349
487,False,604625816992002049,twitter16,271,4,"the kissing islands, greenland. URL",2.3108,2.47,4.66,Natural Disasters,False_Natural Disasters_8,0,786796010
488,False,627828211003469825,twitter16,220,4,this is how people in china are riding escalators after a horrific accident URL URL,3.828200000000001,4.115,8.5,Urban Legends,False_Urban Legends_25,2015-08-02 13:08:04+00:00,5695632
489,False,652882609219833856,twitter16,455,3,.@realdonaldtrump: what's the secret of my popularity? my looks. i'm very handsome. URL URL,2.1246,1.9,3.7,Politics,False_Politics_44,2015-10-10 16:25:18+00:00,759251
490,False,647464349611589632,twitter16,150,2,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL",4.167800000000001,3.935,8.65,Politics,False_Politics_42,2015-09-25 17:35:04+00:00,759251
491,False,666640008149925893,twitter16,141,4,son of a syrian refugee URL URL,4.9848,3.7,11.98,Politics,False_Politics_52,0,1140451
492,False,656662726014599168,twitter16,473,3,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",1.3777999999999997,1.3,2.56,Politics,False_Politics_48,2015-10-21 02:46:08+00:00,5988062
493,False,674229534888185856,twitter16,226,3,who said it: donald trump or adolf hitler? URL URL,4.660799999999999,4.33,10.18,Politics,False_Politics_59,2015-12-08 14:10:22+00:00,16343974
494,False,674301413040758785,twitter16,1076,8,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL",1.4812,1.435,2.39,Politics,False_Politics_61,2015-12-08 18:55:59+00:00,2097571
495,False,655986243042459648,twitter16,333,5,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1.8792,1.825,3.78,Science & Technology,False_Science & Technology_13,2015-10-19 05:58:02+00:00,2425231
496,False,669201837187334144,twitter16,319,4,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",0.5493999999999997,0.52,1.0,Science & Technology,False_Science & Technology_20,2015-11-24 17:12:05+00:00,2425231
497,False,651402689352351744,twitter16,471,5,"help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL",2.0736,1.45,6.06,Natural Disasters,False_Natural Disasters_10,2015-10-06 14:24:38+00:00,30973
498,False,666810213274689537,twitter16,140,2,but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?,2.5460000000000003,2.05,7.25,Politics,False_Politics_53,2015-11-18 02:48:38+00:00,7702542
499,False,656629493377990656,twitter16,248,3,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",4.3322,3.73,7.13,Urban Legends,False_Urban Legends_26,0,257799442
500,False,641430951403343872,twitter16,405,4,translucent butterfly - beautiful! URL,2.1872,1.78,4.4,Science & Technology,False_Science & Technology_10,0,635053388
501,False,676094756758364160,twitter16,394,5,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1.1198000000000006,1.13,1.5,Science & Technology,False_Science & Technology_21,2015-12-13 17:42:05+00:00,2425231
502,False,666497286663503872,twitter16,327,3,remember: steve jobs' biological father was a syrian migrant. URL (photo: ap) URL,1.9190000000000005,1.925,3.7,Science & Technology,False_Science & Technology_19,2015-11-17 06:05:10+00:00,15754281
503,False,647168914955243520,twitter16,211,5,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%",4.896000000000004,5.83,6.09,Politics,False_Politics_40,2015-09-24 22:01:07+00:00,54322823
504,False,661251968078221312,twitter16,243,4,anonymous #opkkk the hoods come off begins with united states senators & mayors URL #hoodsoff URL,4.3368,4.165,9.99,Terrorism & War,False_Terrorism & War_42,2015-11-02 18:42:09+00:00,47862165
505,False,676120162018451456,twitter16,276,3,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",4.201999999999999,4.9,9.69,Urban Legends,False_Urban Legends_31,0,1557315432
506,False,612741808125120513,twitter16,1355,5,this dad loved his family so much he got eye enlargement surgery so he could look at them more URL URL,1.227,1.035,2.35,Urban Legends,False_Urban Legends_21,2015-06-21 22:00:05+00:00,2377815434
507,False,613023744454475776,twitter16,454,5,first black female gop @repmialove returning donations from alleged white supremacist URL URL,3.3008,2.935,5.7,Politics,False_Politics_33,2015-06-22 16:40:24+00:00,13850422
508,False,681767380305985536,twitter16,113,2,"sorry, mark zuckerberg is not giving $4.5 billion to 1,000 random facebook users URL URL",2.6912,2.675,5.62,Urban Legends,False_Urban Legends_32,2015-12-29 09:23:04+00:00,972651
509,False,648310692794109952,twitter16,319,5,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",2.6524,2.0,6.02,Science & Technology,False_Science & Technology_11,2015-09-28 01:38:08+00:00,2425231
510,False,676870737932742656,twitter16,182,2,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL,2.4138000000000006,2.27,5.06,Terrorism & War,False_Terrorism & War_46,2015-12-15 21:05:34+00:00,28785486
511,False,613061089518034944,twitter16,216,4,cops rewarded dylann storm roof with burger king following his arrest for an act of domestic terrorism. URL,2.891800000000001,2.85,4.8,Terrorism & War,False_Terrorism & War_41,2015-06-22 19:08:48+00:00,256596567
512,False,672424512516964352,twitter16,336,4,".@johnrlottjr:""the number of ppl killed by mass shootings during obama’s tenure is 424 casualties…paris this year alone has 508 casualties.""",2.1202000000000005,1.965,4.38,Politics,False_Politics_56,2015-12-03 14:37:51+00:00,50769180
513,False,668872645589471232,twitter16,257,3,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",1.9310000000000005,1.95,3.78,Urban Legends,False_Urban Legends_28,2015-11-23 19:24:00+00:00,2425231
514,False,613194145423826944,twitter16,282,2,.@hillaryclinton not talking about ’92 clinton-gore confederate campaign button URL URL,4.248200000000001,3.385,8.69,Politics,False_Politics_35,2015-06-23 03:57:31+00:00,10774652
515,False,626739062792032256,twitter16,268,4,this is how people in china are riding escalators after a horrific accident URL URL,2.5208,2.675,4.7,Urban Legends,False_Urban Legends_24,2015-07-30 13:00:11+00:00,5695632
516,False,663722803489808384,twitter16,142,2,people are enraged that starbucks' red cups aren't christmas-y enough URL URL,4.6098,4.575,9.28,Business,False_Business_12,2015-11-09 14:20:22+00:00,972651
517,False,634404792241143809,twitter16,1460,7,new seaworld show just elephant drowning in large tank of water with no explanation URL URL,0.6792,0.695,1.18,Entertainment,False_Entertainment_40,2015-08-20 16:41:03+00:00,14075928
518,False,663904307113275392,twitter16,142,2,"donald trump defends christmas, says ""maybe we should boycott starbucks"" over new red cups: URL URL",4.107999999999999,3.455,11.35,Politics,False_Politics_50,2015-11-10 02:21:36+00:00,2097571
519,False,673346166822694914,twitter16,389,3,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL,4.303199999999998,5.45,7.02,Urban Legends,False_Urban Legends_30,2015-12-06 03:40:10+00:00,102325442
520,False,642145732435292160,twitter16,963,5,poll: @hillaryclinton's lead over @berniesanders shrinks as her edge over gop vanishes URL URL,2.0412,1.97,3.98,Politics,False_Politics_39,2015-09-11 01:20:47+00:00,759251
521,False,655080266784968705,twitter16,188,3,poll: @hillaryclinton pulls even with @berniesanders in new hampshire after debate URL URL,2.4906,2.395,5.37,Politics,False_Politics_46,2015-10-16 17:58:01+00:00,759251
522,False,613114185505996802,twitter16,128,2,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto: URL",4.3078,3.665,9.7,Politics,False_Politics_34,2015-06-22 22:39:47+00:00,51241574
